"Station","Period","Date","Swath","SpeciesCode","Density"
2,47,"10/16/03","22L",0092,1.00
2,47,"10/16/03","32R",0092,0.75
2,47,"10/16/03","39L",0092,0.25
2,47,"10/16/03","45L",0092,0.20
2,47,"10/16/03","10L",0152,0.00
2,47,"10/16/03","22L",0152,0.00
2,47,"10/16/03","32R",0152,0.00
2,47,"10/16/03","39L",0152,0.00
2,47,"10/16/03","45L",0152,0.05
2,47,"10/16/03","10L",0553,0.00
2,47,"10/16/03","22L",0553,1.45
2,47,"10/16/03","32R",0553,0.45
2,47,"10/16/03","39L",0553,1.00
2,47,"10/16/03","45L",0553,0.00
2,47,"10/16/03","10L",0556,0.50
2,47,"10/16/03","22L",0556,0.45
2,47,"10/16/03","32R",0556,0.30
2,47,"10/16/03","39L",0556,0.20
2,47,"10/16/03","45L",0556,0.00
2,47,"10/16/03","10L",0557,0.20
2,47,"10/16/03","22L",0557,0.00
2,47,"10/16/03","32R",0557,0.05
2,47,"10/16/03","39L",0557,0.25
2,47,"10/16/03","45L",0557,0.40
2,47,"10/16/03","10L",0558,0.70
2,47,"10/16/03","22L",0558,0.40
2,47,"10/16/03","32R",0558,1.20
2,47,"10/16/03","39L",0558,0.05
2,47,"10/16/03","45L",0558,0.25
2,47,"10/16/03","10L",0574,1.10
2,47,"10/16/03","22L",0574,0.25
2,47,"10/16/03","32R",0574,0.05
2,47,"10/16/03","39L",0574,0.15
2,47,"10/16/03","45L",0574,1.40
2,47,"10/16/03","10L",0575,0.00
2,47,"10/16/03","22L",0575,2.15
2,47,"10/16/03","32R",0575,1.55
2,47,"10/16/03","39L",0575,0.30
2,47,"10/16/03","45L",0575,0.00
2,47,"10/16/03","10L",0589,1.90
2,47,"10/16/03","22L",0589,2.30
2,47,"10/16/03","32R",0589,2.45
2,47,"10/16/03","39L",0589,4.50
2,47,"10/16/03","45L",0589,5.30
2,50,"05/12/05","10L",0024,0.10
2,50,"05/12/05","22L",0024,0.45
2,50,"05/12/05","32R",0024,0.20
2,50,"05/12/05","39L",0024,0.60
2,50,"05/12/05","45L",0024,0.80
2,50,"05/12/05","10L",0029,1.35
2,50,"05/12/05","22L",0029,0.00
2,50,"05/12/05","32R",0029,0.25
2,50,"05/12/05","39L",0029,0.00
2,50,"05/12/05","45L",0029,0.00
2,50,"05/12/05","10L",0030,1.05
2,50,"05/12/05","22L",0030,0.00
2,50,"05/12/05","32R",0030,0.00
2,50,"05/12/05","39L",0030,0.00
2,50,"05/12/05","45L",0030,0.00
2,50,"05/12/05","10L",0066,0.00
2,50,"05/12/05","22L",0066,0.00
2,50,"05/12/05","32R",0066,0.00
2,50,"05/12/05","39L",0066,0.05
2,50,"05/12/05","45L",0066,0.00
2,50,"05/12/05","10L",0067,0.00
2,50,"05/12/05","22L",0067,0.00
2,50,"05/12/05","32R",0067,0.00
2,50,"05/12/05","39L",0067,0.00
2,50,"05/12/05","45L",0067,0.00
2,50,"05/12/05","10L",0075,0.00
2,50,"05/12/05","22L",0075,0.00
2,50,"05/12/05","32R",0075,0.00
2,50,"05/12/05","39L",0075,0.00
2,50,"05/12/05","45L",0075,0.00
2,50,"05/12/05","10L",0081,0.00
2,50,"05/12/05","22L",0081,0.00
2,50,"05/12/05","32R",0081,0.00
2,50,"05/12/05","39L",0081,0.00
2,50,"05/12/05","45L",0081,0.00
2,50,"05/12/05","10L",0082,0.00
2,50,"05/12/05","22L",0082,0.00
2,50,"05/12/05","32R",0082,0.00
2,50,"05/12/05","39L",0082,0.00
2,50,"05/12/05","45L",0082,0.00
2,50,"05/12/05","10L",0085,0.00
2,50,"05/12/05","22L",0085,0.00
2,50,"05/12/05","32R",0085,0.00
2,50,"05/12/05","39L",0085,0.00
2,50,"05/12/05","45L",0085,0.00
2,50,"05/12/05","10L",0089,0.00
2,50,"05/12/05","22L",0089,0.10
2,50,"05/12/05","32R",0089,0.10
2,50,"05/12/05","39L",0089,0.00
2,50,"05/12/05","45L",0089,0.05
2,50,"05/12/05","10L",0092,0.45
2,50,"05/12/05","22L",0092,0.10
2,50,"05/12/05","32R",0092,0.50
2,50,"05/12/05","39L",0092,0.10
2,50,"05/12/05","45L",0092,0.25
2,50,"05/12/05","10L",0152,0.00
2,50,"05/12/05","22L",0152,0.00
2,50,"05/12/05","32R",0152,0.05
2,50,"05/12/05","39L",0152,0.00
2,50,"05/12/05","45L",0152,0.00
2,50,"05/12/05","10L",0553,2.10
2,50,"05/12/05","22L",0553,3.80
2,50,"05/12/05","32R",0553,0.75
2,50,"05/12/05","39L",0553,1.20
2,50,"05/12/05","45L",0553,0.10
2,50,"05/12/05","10L",0556,0.85
2,50,"05/12/05","22L",0556,0.95
2,50,"05/12/05","32R",0556,0.00
2,50,"05/12/05","39L",0556,0.00
2,50,"05/12/05","45L",0556,0.00
2,50,"05/12/05","10L",0557,8.15
2,50,"05/12/05","22L",0557,10.05
2,50,"05/12/05","32R",0557,11.15
2,50,"05/12/05","39L",0557,1.10
2,50,"05/12/05","45L",0557,0.00
2,50,"05/12/05","10L",0558,15.05
2,50,"05/12/05","22L",0558,16.15
2,50,"05/12/05","32R",0558,26.15
2,50,"05/12/05","39L",0558,0.35
2,50,"05/12/05","45L",0558,0.00
2,50,"05/12/05","10L",0574,0.00
2,50,"05/12/05","22L",0574,0.05
2,50,"05/12/05","32R",0574,0.00
2,50,"05/12/05","39L",0574,0.00
2,50,"05/12/05","45L",0574,0.00
2,50,"05/12/05","10L",0575,0.20
2,50,"05/12/05","22L",0575,0.90
2,50,"05/12/05","32R",0575,0.00
2,50,"05/12/05","39L",0575,0.00
2,50,"05/12/05","45L",0575,0.00
2,50,"05/12/05","10L",0589,0.55
2,50,"05/12/05","22L",0589,0.45
2,50,"05/12/05","32R",0589,0.65
2,50,"05/12/05","39L",0589,1.00
2,50,"05/12/05","45L",0589,0.80
2,51,"10/19/05","10L",0024,0.20
2,51,"10/19/05","22L",0024,0.40
2,51,"10/19/05","32R",0024,0.25
2,51,"10/19/05","39L",0024,0.70
2,51,"10/19/05","45L",0024,1.05
2,51,"10/19/05","10L",0029,0.70
2,51,"10/19/05","22L",0029,0.00
2,51,"10/19/05","32R",0029,0.00
2,51,"10/19/05","39L",0029,0.00
2,51,"10/19/05","45L",0029,0.00
2,51,"10/19/05","10L",0030,0.80
2,51,"10/19/05","22L",0030,0.00
2,51,"10/19/05","32R",0030,0.00
2,51,"10/19/05","39L",0030,0.00
2,51,"10/19/05","45L",0030,0.00
2,51,"10/19/05","10L",0066,0.00
2,51,"10/19/05","22L",0066,0.05
2,51,"10/19/05","32R",0066,0.00
2,51,"10/19/05","39L",0066,0.00
2,51,"10/19/05","45L",0066,0.00
2,51,"10/19/05","10L",0067,0.00
2,51,"10/19/05","22L",0067,0.00
2,51,"10/19/05","32R",0067,0.00
2,51,"10/19/05","39L",0067,0.00
2,51,"10/19/05","45L",0067,0.00
2,51,"10/19/05","10L",0075,0.00
2,51,"10/19/05","22L",0075,0.00
2,51,"10/19/05","32R",0075,0.00
2,51,"10/19/05","39L",0075,0.00
2,51,"10/19/05","45L",0075,0.00
2,51,"10/19/05","10L",0081,0.00
2,51,"10/19/05","22L",0081,0.00
2,51,"10/19/05","32R",0081,0.00
2,51,"10/19/05","39L",0081,0.00
2,51,"10/19/05","45L",0081,0.00
2,51,"10/19/05","10L",0082,0.00
2,51,"10/19/05","22L",0082,0.00
2,51,"10/19/05","32R",0082,0.00
2,51,"10/19/05","39L",0082,0.00
2,51,"10/19/05","45L",0082,0.00
2,51,"10/19/05","10L",0085,0.00
2,51,"10/19/05","22L",0085,0.00
2,51,"10/19/05","32R",0085,0.00
2,51,"10/19/05","39L",0085,0.05
2,51,"10/19/05","45L",0085,0.00
2,51,"10/19/05","10L",0089,0.00
2,51,"10/19/05","22L",0089,0.00
2,51,"10/19/05","32R",0089,0.00
2,51,"10/19/05","39L",0089,0.00
2,51,"10/19/05","45L",0089,0.00
2,51,"10/19/05","10L",0092,0.85
2,51,"10/19/05","22L",0092,0.30
2,51,"10/19/05","32R",0092,0.70
2,51,"10/19/05","39L",0092,0.20
2,51,"10/19/05","45L",0092,0.80
2,51,"10/19/05","10L",0152,0.05
2,51,"10/19/05","22L",0152,0.00
2,51,"10/19/05","32R",0152,0.00
2,51,"10/19/05","39L",0152,0.00
2,51,"10/19/05","45L",0152,0.00
2,51,"10/19/05","10L",0553,2.15
2,51,"10/19/05","22L",0553,5.20
2,51,"10/19/05","32R",0553,0.85
2,51,"10/19/05","39L",0553,0.00
2,51,"10/19/05","45L",0553,0.00
2,51,"10/19/05","10L",0556,0.20
2,51,"10/19/05","22L",0556,0.50
2,51,"10/19/05","32R",0556,0.00
2,51,"10/19/05","39L",0556,0.00
2,51,"10/19/05","45L",0556,0.00
2,51,"10/19/05","10L",0557,0.00
2,51,"10/19/05","22L",0557,0.10
2,51,"10/19/05","32R",0557,0.00
2,51,"10/19/05","39L",0557,0.00
2,51,"10/19/05","45L",0557,0.00
2,51,"10/19/05","10L",0558,0.15
2,51,"10/19/05","22L",0558,0.60
2,51,"10/19/05","32R",0558,0.05
2,51,"10/19/05","39L",0558,0.00
2,51,"10/19/05","45L",0558,0.00
2,51,"10/19/05","10L",0574,0.00
2,51,"10/19/05","22L",0574,0.15
2,51,"10/19/05","32R",0574,0.00
2,51,"10/19/05","39L",0574,0.00
2,51,"10/19/05","45L",0574,0.00
2,51,"10/19/05","10L",0575,0.20
2,51,"10/19/05","22L",0575,1.35
2,51,"10/19/05","32R",0575,0.00
2,51,"10/19/05","39L",0575,0.00
2,51,"10/19/05","45L",0575,0.00
2,51,"10/19/05","10L",0589,0.35
2,51,"10/19/05","22L",0589,0.20
2,51,"10/19/05","32R",0589,0.45
2,51,"10/19/05","39L",0589,0.55
2,51,"10/19/05","45L",0589,0.50
2,52,"04/20/06","10L",0024,0.10
2,52,"04/20/06","22L",0024,0.35
2,52,"04/20/06","32R",0024,0.05
2,52,"04/20/06","39L",0024,0.35
2,52,"04/20/06","45L",0024,0.80
2,52,"04/20/06","10L",0029,1.40
2,52,"04/20/06","22L",0029,0.00
2,52,"04/20/06","32R",0029,0.00
2,52,"04/20/06","39L",0029,0.00
2,52,"04/20/06","45L",0029,0.00
2,52,"04/20/06","10L",0030,2.20
2,52,"04/20/06","22L",0030,0.10
2,52,"04/20/06","32R",0030,0.00
2,52,"04/20/06","39L",0030,0.10
2,52,"04/20/06","45L",0030,0.00
2,52,"04/20/06","10L",0066,0.00
2,52,"04/20/06","22L",0066,0.00
2,52,"04/20/06","32R",0066,0.00
2,52,"04/20/06","39L",0066,0.00
2,52,"04/20/06","45L",0066,0.00
2,52,"04/20/06","10L",0067,0.00
2,52,"04/20/06","22L",0067,0.00
2,52,"04/20/06","32R",0067,0.00
2,52,"04/20/06","39L",0067,0.00
2,52,"04/20/06","45L",0067,0.00
2,52,"04/20/06","10L",0075,0.05
2,52,"04/20/06","22L",0075,0.00
2,52,"04/20/06","32R",0075,0.00
2,52,"04/20/06","39L",0075,0.10
2,52,"04/20/06","45L",0075,0.05
2,52,"04/20/06","10L",0081,0.00
2,52,"04/20/06","22L",0081,0.00
2,52,"04/20/06","32R",0081,0.00
2,52,"04/20/06","39L",0081,0.00
2,52,"04/20/06","45L",0081,0.00
2,52,"04/20/06","10L",0082,0.00
2,52,"04/20/06","22L",0082,0.00
2,52,"04/20/06","32R",0082,0.00
2,52,"04/20/06","39L",0082,0.00
2,52,"04/20/06","45L",0082,0.00
2,52,"04/20/06","10L",0085,0.00
2,52,"04/20/06","22L",0085,0.00
2,52,"04/20/06","32R",0085,0.00
2,52,"04/20/06","39L",0085,0.00
2,52,"04/20/06","45L",0085,0.00
2,52,"04/20/06","10L",0089,0.05
2,52,"04/20/06","22L",0089,0.00
2,52,"04/20/06","32R",0089,0.00
2,52,"04/20/06","39L",0089,0.00
2,52,"04/20/06","45L",0089,0.05
2,52,"04/20/06","10L",0092,0.25
2,52,"04/20/06","22L",0092,0.05
2,52,"04/20/06","32R",0092,0.35
2,52,"04/20/06","39L",0092,0.10
2,52,"04/20/06","45L",0092,0.05
2,52,"04/20/06","10L",0152,0.00
2,52,"04/20/06","22L",0152,0.00
2,52,"04/20/06","32R",0152,0.00
2,52,"04/20/06","39L",0152,0.00
2,52,"04/20/06","45L",0152,0.00
2,52,"04/20/06","10L",0553,3.35
2,52,"04/20/06","22L",0553,6.00
2,52,"04/20/06","32R",0553,0.95
2,52,"04/20/06","39L",0553,1.90
2,52,"04/20/06","45L",0553,0.25
2,52,"04/20/06","10L",0556,0.60
2,52,"04/20/06","22L",0556,1.05
2,52,"04/20/06","32R",0556,0.10
2,52,"04/20/06","39L",0556,0.00
2,52,"04/20/06","45L",0556,0.00
2,52,"04/20/06","10L",0557,12.90
2,52,"04/20/06","22L",0557,9.85
2,52,"04/20/06","32R",0557,18.55
2,52,"04/20/06","39L",0557,28.15
2,52,"04/20/06","45L",0557,24.45
2,52,"04/20/06","10L",0558,2.70
2,52,"04/20/06","22L",0558,1.65
2,52,"04/20/06","32R",0558,8.65
2,52,"04/20/06","39L",0558,0.25
2,52,"04/20/06","45L",0558,0.30
2,52,"04/20/06","10L",0574,0.05
2,52,"04/20/06","22L",0574,0.40
2,52,"04/20/06","32R",0574,0.00
2,52,"04/20/06","39L",0574,0.00
2,52,"04/20/06","45L",0574,0.00
2,52,"04/20/06","10L",0575,0.40
2,52,"04/20/06","22L",0575,1.80
2,52,"04/20/06","32R",0575,0.05
2,52,"04/20/06","39L",0575,0.00
2,52,"04/20/06","45L",0575,0.00
2,52,"04/20/06","10L",0589,0.10
2,52,"04/20/06","22L",0589,0.20
2,52,"04/20/06","32R",0589,0.10
2,52,"04/20/06","39L",0589,0.35
2,52,"04/20/06","45L",0589,0.10
2,53,"10/19/06","10L",0024,0.70
2,53,"10/19/06","22L",0024,0.45
2,53,"10/19/06","32R",0024,0.55
2,53,"10/19/06","39L",0024,0.35
2,53,"10/19/06","45L",0024,0.55
2,53,"10/19/06","10L",0029,0.85
2,53,"10/19/06","22L",0029,0.10
2,53,"10/19/06","32R",0029,0.05
2,53,"10/19/06","39L",0029,0.00
2,53,"10/19/06","45L",0029,0.00
2,53,"10/19/06","10L",0030,0.70
2,53,"10/19/06","22L",0030,0.10
2,53,"10/19/06","32R",0030,0.05
2,53,"10/19/06","39L",0030,0.00
2,53,"10/19/06","45L",0030,0.00
2,53,"10/19/06","10L",0066,0.00
2,53,"10/19/06","22L",0066,0.00
2,53,"10/19/06","32R",0066,0.00
2,53,"10/19/06","39L",0066,0.00
2,53,"10/19/06","45L",0066,0.00
2,53,"10/19/06","10L",0067,0.00
2,53,"10/19/06","22L",0067,0.00
2,53,"10/19/06","32R",0067,0.00
2,53,"10/19/06","39L",0067,0.00
2,53,"10/19/06","45L",0067,0.00
2,53,"10/19/06","10L",0075,0.00
2,53,"10/19/06","22L",0075,0.00
2,53,"10/19/06","32R",0075,0.00
2,53,"10/19/06","39L",0075,0.00
2,53,"10/19/06","45L",0075,0.00
2,53,"10/19/06","10L",0081,0.00
2,53,"10/19/06","22L",0081,0.00
2,53,"10/19/06","32R",0081,0.00
2,53,"10/19/06","39L",0081,0.00
2,53,"10/19/06","45L",0081,0.00
2,53,"10/19/06","10L",0082,0.00
2,53,"10/19/06","22L",0082,0.00
2,53,"10/19/06","32R",0082,0.00
2,53,"10/19/06","39L",0082,0.00
2,53,"10/19/06","45L",0082,0.00
2,53,"10/19/06","10L",0085,0.00
2,53,"10/19/06","22L",0085,0.00
2,53,"10/19/06","32R",0085,0.00
2,53,"10/19/06","39L",0085,0.00
2,53,"10/19/06","45L",0085,0.00
2,53,"10/19/06","10L",0089,0.00
2,53,"10/19/06","22L",0089,0.00
2,53,"10/19/06","32R",0089,0.00
2,53,"10/19/06","39L",0089,0.00
2,53,"10/19/06","45L",0089,0.00
2,53,"10/19/06","10L",0092,1.30
2,53,"10/19/06","22L",0092,0.65
2,53,"10/19/06","32R",0092,0.35
2,53,"10/19/06","39L",0092,0.10
2,53,"10/19/06","45L",0092,0.05
2,53,"10/19/06","10L",0152,0.00
2,53,"10/19/06","22L",0152,0.00
2,53,"10/19/06","32R",0152,0.00
2,53,"10/19/06","39L",0152,0.00
2,53,"10/19/06","45L",0152,0.00
2,53,"10/19/06","10L",0553,0.00
2,53,"10/19/06","22L",0553,0.00
2,53,"10/19/06","32R",0553,0.00
2,53,"10/19/06","39L",0553,1.25
2,53,"10/19/06","45L",0553,0.00
2,53,"10/19/06","10L",0556,0.90
2,53,"10/19/06","22L",0556,1.00
2,53,"10/19/06","32R",0556,0.80
2,53,"10/19/06","39L",0556,0.80
2,53,"10/19/06","45L",0556,0.60
2,53,"10/19/06","10L",0557,4.20
2,53,"10/19/06","22L",0557,5.65
2,53,"10/19/06","32R",0557,10.60
2,53,"10/19/06","39L",0557,21.40
2,53,"10/19/06","45L",0557,13.25
2,53,"10/19/06","10L",0558,0.00
2,53,"10/19/06","22L",0558,0.00
2,53,"10/19/06","32R",0558,0.00
2,53,"10/19/06","39L",0558,0.25
2,53,"10/19/06","45L",0558,0.00
2,53,"10/19/06","10L",0574,1.15
2,53,"10/19/06","22L",0574,2.15
2,53,"10/19/06","32R",0574,0.95
2,53,"10/19/06","39L",0574,0.00
2,53,"10/19/06","45L",0574,0.45
2,53,"10/19/06","10L",0575,0.65
2,53,"10/19/06","22L",0575,0.70
2,53,"10/19/06","32R",0575,0.20
2,53,"10/19/06","39L",0575,0.00
2,53,"10/19/06","45L",0575,0.00
2,53,"10/19/06","10L",0589,1.50
2,53,"10/19/06","22L",0589,1.70
2,53,"10/19/06","32R",0589,2.40
2,53,"10/19/06","39L",0589,2.60
2,53,"10/19/06","45L",0589,1.45
2,54,"05/01/07","10L",0024,0.70
2,54,"05/01/07","22L",0024,0.10
2,54,"05/01/07","32R",0024,0.55
2,54,"05/01/07","39L",0024,0.25
2,54,"05/01/07","45L",0024,0.60
2,54,"05/01/07","10L",0029,0.10
2,54,"05/01/07","22L",0029,0.00
2,54,"05/01/07","32R",0029,0.10
2,54,"05/01/07","39L",0029,0.00
2,54,"05/01/07","45L",0029,0.00
2,54,"05/01/07","10L",0030,0.20
2,54,"05/01/07","22L",0030,0.00
2,54,"05/01/07","32R",0030,0.10
2,54,"05/01/07","39L",0030,0.10
2,54,"05/01/07","45L",0030,0.00
2,54,"05/01/07","10L",0066,0.00
2,54,"05/01/07","22L",0066,0.00
2,54,"05/01/07","32R",0066,0.00
2,54,"05/01/07","39L",0066,0.00
2,54,"05/01/07","45L",0066,0.00
2,54,"05/01/07","10L",0067,0.00
2,54,"05/01/07","22L",0067,0.00
2,54,"05/01/07","32R",0067,0.00
2,54,"05/01/07","39L",0067,0.00
2,54,"05/01/07","45L",0067,0.00
2,54,"05/01/07","10L",0075,0.00
2,54,"05/01/07","22L",0075,0.00
2,54,"05/01/07","32R",0075,0.00
2,54,"05/01/07","39L",0075,0.05
2,54,"05/01/07","45L",0075,0.00
2,54,"05/01/07","10L",0081,0.00
2,54,"05/01/07","22L",0081,0.00
2,54,"05/01/07","32R",0081,0.00
2,54,"05/01/07","39L",0081,0.00
2,54,"05/01/07","45L",0081,0.00
2,54,"05/01/07","10L",0082,0.00
2,54,"05/01/07","22L",0082,0.00
2,54,"05/01/07","32R",0082,0.00
2,54,"05/01/07","39L",0082,0.00
2,54,"05/01/07","45L",0082,0.00
2,54,"05/01/07","10L",0085,0.00
2,54,"05/01/07","22L",0085,0.00
2,54,"05/01/07","32R",0085,0.00
2,54,"05/01/07","39L",0085,0.00
2,54,"05/01/07","45L",0085,0.00
2,54,"05/01/07","10L",0089,0.00
2,54,"05/01/07","22L",0089,0.00
2,54,"05/01/07","32R",0089,0.10
2,54,"05/01/07","39L",0089,0.00
2,54,"05/01/07","45L",0089,0.00
2,54,"05/01/07","10L",0092,0.35
2,54,"05/01/07","22L",0092,0.05
2,54,"05/01/07","32R",0092,0.50
2,54,"05/01/07","39L",0092,0.05
2,54,"05/01/07","45L",0092,0.15
2,54,"05/01/07","10L",0152,0.00
2,54,"05/01/07","22L",0152,0.00
2,54,"05/01/07","32R",0152,0.00
2,54,"05/01/07","39L",0152,0.00
2,54,"05/01/07","45L",0152,0.00
2,54,"05/01/07","10L",0553,4.80
2,54,"05/01/07","22L",0553,7.30
2,54,"05/01/07","32R",0553,1.55
2,54,"05/01/07","39L",0553,1.95
2,54,"05/01/07","45L",0553,0.85
2,54,"05/01/07","10L",0556,0.35
2,54,"05/01/07","22L",0556,0.90
2,54,"05/01/07","32R",0556,0.45
2,54,"05/01/07","39L",0556,1.10
2,54,"05/01/07","45L",0556,1.10
2,54,"05/01/07","10L",0557,1.95
2,54,"05/01/07","22L",0557,0.40
2,54,"05/01/07","32R",0557,1.20
2,54,"05/01/07","39L",0557,0.65
2,54,"05/01/07","45L",0557,1.40
2,54,"05/01/07","10L",0558,1.45
2,54,"05/01/07","22L",0558,0.20
2,54,"05/01/07","32R",0558,0.90
2,54,"05/01/07","39L",0558,0.15
2,54,"05/01/07","45L",0558,0.30
2,54,"05/01/07","10L",0574,0.00
2,54,"05/01/07","22L",0574,0.25
2,54,"05/01/07","32R",0574,0.05
2,54,"05/01/07","39L",0574,0.00
2,54,"05/01/07","45L",0574,0.00
2,54,"05/01/07","10L",0575,3.15
2,54,"05/01/07","22L",0575,3.70
2,54,"05/01/07","32R",0575,1.95
2,54,"05/01/07","39L",0575,0.25
2,54,"05/01/07","45L",0575,0.05
2,54,"05/01/07","10L",0589,1.40
2,54,"05/01/07","22L",0589,0.90
2,54,"05/01/07","32R",0589,1.00
2,54,"05/01/07","39L",0589,0.50
2,54,"05/01/07","45L",0589,0.80
2,55,"11/04/07","10L",0024,0.15
2,55,"11/04/07","22L",0024,0.15
2,55,"11/04/07","32R",0024,0.35
2,55,"11/04/07","39L",0024,0.40
2,55,"11/04/07","45L",0024,0.45
2,55,"11/04/07","10L",0029,4.45
2,55,"11/04/07","22L",0029,0.00
2,55,"11/04/07","32R",0029,0.00
2,55,"11/04/07","39L",0029,0.05
2,55,"11/04/07","45L",0029,0.00
2,55,"11/04/07","10L",0030,6.10
2,55,"11/04/07","22L",0030,0.00
2,55,"11/04/07","32R",0030,0.00
2,55,"11/04/07","39L",0030,0.15
2,55,"11/04/07","45L",0030,0.05
2,55,"11/04/07","10L",0066,0.00
2,55,"11/04/07","22L",0066,0.00
2,55,"11/04/07","32R",0066,0.00
2,55,"11/04/07","39L",0066,0.00
2,55,"11/04/07","45L",0066,0.00
2,55,"11/04/07","10L",0067,0.00
2,55,"11/04/07","22L",0067,0.00
2,55,"11/04/07","32R",0067,0.00
2,55,"11/04/07","39L",0067,0.00
2,55,"11/04/07","45L",0067,0.00
2,55,"11/04/07","10L",0075,0.00
2,55,"11/04/07","22L",0075,0.00
2,55,"11/04/07","32R",0075,0.00
2,55,"11/04/07","39L",0075,0.00
2,55,"11/04/07","45L",0075,0.00
2,55,"11/04/07","10L",0081,0.00
2,55,"11/04/07","22L",0081,0.00
2,55,"11/04/07","32R",0081,0.00
2,55,"11/04/07","39L",0081,0.00
2,55,"11/04/07","45L",0081,0.00
2,55,"11/04/07","10L",0082,0.00
2,55,"11/04/07","22L",0082,0.00
2,55,"11/04/07","32R",0082,0.00
2,55,"11/04/07","39L",0082,0.00
2,55,"11/04/07","45L",0082,0.00
2,55,"11/04/07","10L",0085,0.00
2,55,"11/04/07","22L",0085,0.00
2,55,"11/04/07","32R",0085,0.00
2,55,"11/04/07","39L",0085,0.00
2,55,"11/04/07","45L",0085,0.00
2,55,"11/04/07","10L",0089,0.05
2,55,"11/04/07","22L",0089,0.00
2,55,"11/04/07","32R",0089,0.00
2,55,"11/04/07","39L",0089,0.00
2,55,"11/04/07","45L",0089,0.00
2,55,"11/04/07","10L",0092,0.30
2,55,"11/04/07","22L",0092,0.00
2,55,"11/04/07","32R",0092,0.55
2,55,"11/04/07","39L",0092,0.05
2,55,"11/04/07","45L",0092,0.05
2,55,"11/04/07","10L",0152,0.00
2,55,"11/04/07","22L",0152,0.00
2,55,"11/04/07","32R",0152,0.00
2,55,"11/04/07","39L",0152,0.00
2,55,"11/04/07","45L",0152,0.00
2,55,"11/04/07","10L",0553,1.95
2,55,"11/04/07","22L",0553,6.30
2,55,"11/04/07","32R",0553,1.85
2,55,"11/04/07","39L",0553,4.35
2,55,"11/04/07","45L",0553,3.85
2,55,"11/04/07","10L",0556,0.55
2,55,"11/04/07","22L",0556,1.10
2,55,"11/04/07","32R",0556,0.35
2,55,"11/04/07","39L",0556,1.15
2,55,"11/04/07","45L",0556,0.85
2,55,"11/04/07","10L",0557,3.90
2,55,"11/04/07","22L",0557,4.40
2,55,"11/04/07","32R",0557,5.35
2,55,"11/04/07","39L",0557,6.65
2,55,"11/04/07","45L",0557,4.90
2,55,"11/04/07","10L",0558,0.50
2,55,"11/04/07","22L",0558,1.55
2,55,"11/04/07","32R",0558,0.45
2,55,"11/04/07","39L",0558,0.25
2,55,"11/04/07","45L",0558,0.25
2,55,"11/04/07","10L",0574,0.30
2,55,"11/04/07","22L",0574,0.35
2,55,"11/04/07","32R",0574,0.50
2,55,"11/04/07","39L",0574,0.45
2,55,"11/04/07","45L",0574,0.50
2,55,"11/04/07","10L",0575,1.65
2,55,"11/04/07","22L",0575,2.85
2,55,"11/04/07","32R",0575,2.65
2,55,"11/04/07","39L",0575,2.20
2,55,"11/04/07","45L",0575,2.55
2,55,"11/04/07","10L",0589,0.35
2,55,"11/04/07","22L",0589,0.50
2,55,"11/04/07","32R",0589,0.35
2,55,"11/04/07","39L",0589,0.20
2,55,"11/04/07","45L",0589,0.15
2,57,"10/22/08","10L",0024,0.25
2,57,"10/22/08","22L",0024,0.40
2,57,"10/22/08","32R",0024,0.35
2,57,"10/22/08","39L",0024,0.30
2,57,"10/22/08","45L",0024,0.55
2,57,"10/22/08","10L",0029,5.30
2,57,"10/22/08","22L",0029,0.00
2,57,"10/22/08","32R",0029,0.00
2,57,"10/22/08","39L",0029,0.00
2,57,"10/22/08","45L",0029,0.00
2,57,"10/22/08","10L",0030,6.35
2,57,"10/22/08","22L",0030,0.60
2,57,"10/22/08","32R",0030,0.00
2,57,"10/22/08","39L",0030,0.00
2,57,"10/22/08","45L",0030,0.00
2,57,"10/22/08","10L",0066,0.00
2,57,"10/22/08","22L",0066,0.00
2,57,"10/22/08","32R",0066,0.00
2,57,"10/22/08","39L",0066,0.00
2,57,"10/22/08","45L",0066,0.00
2,57,"10/22/08","10L",0067,0.00
2,57,"10/22/08","22L",0067,0.00
2,57,"10/22/08","32R",0067,0.00
2,57,"10/22/08","39L",0067,0.00
2,57,"10/22/08","45L",0067,0.00
2,57,"10/22/08","10L",0075,0.00
2,57,"10/22/08","22L",0075,0.00
2,57,"10/22/08","32R",0075,0.00
2,57,"10/22/08","39L",0075,0.05
2,57,"10/22/08","45L",0075,0.00
2,57,"10/22/08","10L",0081,0.00
2,57,"10/22/08","22L",0081,0.00
2,57,"10/22/08","32R",0081,0.00
2,57,"10/22/08","39L",0081,0.00
2,57,"10/22/08","45L",0081,0.00
2,57,"10/22/08","10L",0082,0.00
2,57,"10/22/08","22L",0082,0.00
2,57,"10/22/08","32R",0082,0.00
2,57,"10/22/08","39L",0082,0.00
2,57,"10/22/08","45L",0082,0.00
2,57,"10/22/08","10L",0085,0.00
2,57,"10/22/08","22L",0085,0.00
2,57,"10/22/08","32R",0085,0.00
2,57,"10/22/08","39L",0085,0.00
2,57,"10/22/08","45L",0085,0.00
2,57,"10/22/08","10L",0089,0.00
2,57,"10/22/08","22L",0089,0.00
2,57,"10/22/08","32R",0089,0.00
2,57,"10/22/08","39L",0089,0.00
2,57,"10/22/08","45L",0089,0.00
2,57,"10/22/08","10L",0092,0.15
